exported_image,exported_label,split,original_stem_with_rf,original_image,original_path
train__446145889-1613120980_jpeg.jpg,train__446145889-1613120980_jpeg.txt,train,446145889-1613120980_jpeg.rf.7d7bbeebbdd22991b8f9a5032bfd0be1,446145889-1613120980_jpeg.rf.7d7bbeebbdd22991b8f9a5032bfd0be1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/446145889-1613120980_jpeg.rf.7d7bbeebbdd22991b8f9a5032bfd0be1.jpg
train__44d8a0340a8fe66a87378458d3f3e63d_jpg.jpg,train__44d8a0340a8fe66a87378458d3f3e63d_jpg.txt,train,44d8a0340a8fe66a87378458d3f3e63d_jpg.rf.d129988ae7d8ea5c616dc98bdf712216,44d8a0340a8fe66a87378458d3f3e63d_jpg.rf.d129988ae7d8ea5c616dc98bdf712216.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/44d8a0340a8fe66a87378458d3f3e63d_jpg.rf.d129988ae7d8ea5c616dc98bdf712216.jpg
train__452684237-1614940309_jpeg.jpg,train__452684237-1614940309_jpeg.txt,train,452684237-1614940309_jpeg.rf.c1955e9bce7ae0d774e0f918101ee78d,452684237-1614940309_jpeg.rf.c1955e9bce7ae0d774e0f918101ee78d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/452684237-1614940309_jpeg.rf.c1955e9bce7ae0d774e0f918101ee78d.jpg
train__471926509-1619503236_jpeg.jpg,train__471926509-1619503236_jpeg.txt,train,471926509-1619503236_jpeg.rf.655b0a44ffa2d1c1a4e4158ca98d0e2f,471926509-1619503236_jpeg.rf.655b0a44ffa2d1c1a4e4158ca98d0e2f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/471926509-1619503236_jpeg.rf.655b0a44ffa2d1c1a4e4158ca98d0e2f.jpg
train__480e17d0f0e9fa5de0b2be78f768c55e_jpg.jpg,train__480e17d0f0e9fa5de0b2be78f768c55e_jpg.txt,train,480e17d0f0e9fa5de0b2be78f768c55e_jpg.rf.01d6807c7b99751f20202b8e7d770dcd,480e17d0f0e9fa5de0b2be78f768c55e_jpg.rf.01d6807c7b99751f20202b8e7d770dcd.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/480e17d0f0e9fa5de0b2be78f768c55e_jpg.rf.01d6807c7b99751f20202b8e7d770dcd.jpg
train__489919215-1624389272_jpeg.jpg,train__489919215-1624389272_jpeg.txt,train,489919215-1624389272_jpeg.rf.0d17d242aecfca3eb942b29398e6fe95,489919215-1624389272_jpeg.rf.0d17d242aecfca3eb942b29398e6fe95.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/489919215-1624389272_jpeg.rf.0d17d242aecfca3eb942b29398e6fe95.jpg
train__4bb034e147f43cd2fc1ab1ba4395586a_jpg.jpg,train__4bb034e147f43cd2fc1ab1ba4395586a_jpg.txt,train,4bb034e147f43cd2fc1ab1ba4395586a_jpg.rf.91898cf45d45691b631f79536473aa4e,4bb034e147f43cd2fc1ab1ba4395586a_jpg.rf.91898cf45d45691b631f79536473aa4e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/4bb034e147f43cd2fc1ab1ba4395586a_jpg.rf.91898cf45d45691b631f79536473aa4e.jpg
train__520480_1_En_18_Fig2_HTML_png_jpg.jpg,train__520480_1_En_18_Fig2_HTML_png_jpg.txt,train,520480_1_En_18_Fig2_HTML_png_jpg.rf.06373fd5c350e010750909352afca670,520480_1_En_18_Fig2_HTML_png_jpg.rf.06373fd5c350e010750909352afca670.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/520480_1_En_18_Fig2_HTML_png_jpg.rf.06373fd5c350e010750909352afca670.jpg
train__5233b72006401fe1_jpg.jpg,train__5233b72006401fe1_jpg.txt,train,5233b72006401fe1_jpg.rf.97be8b0ffe77918c24b9e4129530c5b0,5233b72006401fe1_jpg.rf.97be8b0ffe77918c24b9e4129530c5b0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/5233b72006401fe1_jpg.rf.97be8b0ffe77918c24b9e4129530c5b0.jpg
train__546e0da6f0b87cc30e169776d43f3428_jpg.jpg,train__546e0da6f0b87cc30e169776d43f3428_jpg.txt,train,546e0da6f0b87cc30e169776d43f3428_jpg.rf.a13f6640d14600a3302ebeeafe8cc21d,546e0da6f0b87cc30e169776d43f3428_jpg.rf.a13f6640d14600a3302ebeeafe8cc21d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/546e0da6f0b87cc30e169776d43f3428_jpg.rf.a13f6640d14600a3302ebeeafe8cc21d.jpg
train__57_png_jpg.jpg,train__57_png_jpg.txt,train,57_png_jpg.rf.4ebcb930437812ba321fe7b0a2d99fa7,57_png_jpg.rf.4ebcb930437812ba321fe7b0a2d99fa7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/57_png_jpg.rf.4ebcb930437812ba321fe7b0a2d99fa7.jpg
train__611.jpg,train__611.txt,train,611.rf.bdcb061baabc0bd51301ed993fa0901c,611.rf.bdcb061baabc0bd51301ed993fa0901c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/611.rf.bdcb061baabc0bd51301ed993fa0901c.jpg
train__61_jpg.jpg,train__61_jpg.txt,train,61_jpg.rf.018fe33a84c6a1d3238f132e2a87bf8e,61_jpg.rf.018fe33a84c6a1d3238f132e2a87bf8e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/61_jpg.rf.018fe33a84c6a1d3238f132e2a87bf8e.jpg
train__632ecf3b-152_jpeg_jpg.jpg,train__632ecf3b-152_jpeg_jpg.txt,train,632ecf3b-152_jpeg_jpg.rf.a2817c6ff6767c017460502aff1be25e,632ecf3b-152_jpeg_jpg.rf.a2817c6ff6767c017460502aff1be25e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/632ecf3b-152_jpeg_jpg.rf.a2817c6ff6767c017460502aff1be25e.jpg
train__641f684764d5a7e8_jpg.jpg,train__641f684764d5a7e8_jpg.txt,train,641f684764d5a7e8_jpg.rf.14b33f9912a578bd53609a30f4da48de,641f684764d5a7e8_jpg.rf.14b33f9912a578bd53609a30f4da48de.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/641f684764d5a7e8_jpg.rf.14b33f9912a578bd53609a30f4da48de.jpg
train__64b83066ff1837f0021c6e82cef607a6_jpg.jpg,train__64b83066ff1837f0021c6e82cef607a6_jpg.txt,train,64b83066ff1837f0021c6e82cef607a6_jpg.rf.fcb59d009ad3031d031c0321de652878,64b83066ff1837f0021c6e82cef607a6_jpg.rf.fcb59d009ad3031d031c0321de652878.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/64b83066ff1837f0021c6e82cef607a6_jpg.rf.fcb59d009ad3031d031c0321de652878.jpg
train__65_jpg.jpg,train__65_jpg.txt,train,65_jpg.rf.e86c0c72da574f7047e4e27f78aa07f9,65_jpg.rf.e86c0c72da574f7047e4e27f78aa07f9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/65_jpg.rf.e86c0c72da574f7047e4e27f78aa07f9.jpg
train__68_jpeg_jpg.jpg,train__68_jpeg_jpg.txt,train,68_jpeg_jpg.rf.dae7aa8995d63a146537f46f488711f6,68_jpeg_jpg.rf.dae7aa8995d63a146537f46f488711f6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/68_jpeg_jpg.rf.dae7aa8995d63a146537f46f488711f6.jpg
train__730bea04cc162323a735865a239e777c_jpg.jpg,train__730bea04cc162323a735865a239e777c_jpg.txt,train,730bea04cc162323a735865a239e777c_jpg.rf.e702dcdc00a01c0a126809c816136fce,730bea04cc162323a735865a239e777c_jpg.rf.e702dcdc00a01c0a126809c816136fce.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/730bea04cc162323a735865a239e777c_jpg.rf.e702dcdc00a01c0a126809c816136fce.jpg
train__77f024e57987886a40a78d61f08fb3c1_jpg.jpg,train__77f024e57987886a40a78d61f08fb3c1_jpg.txt,train,77f024e57987886a40a78d61f08fb3c1_jpg.rf.ad964009e1c3601bdb5638e075036ee7,77f024e57987886a40a78d61f08fb3c1_jpg.rf.ad964009e1c3601bdb5638e075036ee7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/77f024e57987886a40a78d61f08fb3c1_jpg.rf.ad964009e1c3601bdb5638e075036ee7.jpg
train__79_jpg.jpg,train__79_jpg.txt,train,79_jpg.rf.4aa99cf853dceb4319a44e9ae5171043,79_jpg.rf.4aa99cf853dceb4319a44e9ae5171043.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/79_jpg.rf.4aa99cf853dceb4319a44e9ae5171043.jpg
train__7_jpg.jpg,train__7_jpg.txt,train,7_jpg.rf.4ad59d2107baeb262731829107d04b9d,7_jpg.rf.4ad59d2107baeb262731829107d04b9d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/7_jpg.rf.4ad59d2107baeb262731829107d04b9d.jpg
train__8130cc29a41fcb150c6cd1665efe88d1_jpeg_jpg.jpg,train__8130cc29a41fcb150c6cd1665efe88d1_jpeg_jpg.txt,train,8130cc29a41fcb150c6cd1665efe88d1_jpeg_jpg.rf.0d4bd7eff4eeff0312bc5e97e74fb49d,8130cc29a41fcb150c6cd1665efe88d1_jpeg_jpg.rf.0d4bd7eff4eeff0312bc5e97e74fb49d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/8130cc29a41fcb150c6cd1665efe88d1_jpeg_jpg.rf.0d4bd7eff4eeff0312bc5e97e74fb49d.jpg
train__84d477ba-209_jpeg_jpg.jpg,train__84d477ba-209_jpeg_jpg.txt,train,84d477ba-209_jpeg_jpg.rf.9e3396d34ba7227f8e1add4f3e3abe40,84d477ba-209_jpeg_jpg.rf.9e3396d34ba7227f8e1add4f3e3abe40.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/84d477ba-209_jpeg_jpg.rf.9e3396d34ba7227f8e1add4f3e3abe40.jpg
train__8a468b265a546d2f_jpg.jpg,train__8a468b265a546d2f_jpg.txt,train,8a468b265a546d2f_jpg.rf.b2174eb7d6ef068f6015facd5dd8723f,8a468b265a546d2f_jpg.rf.b2174eb7d6ef068f6015facd5dd8723f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/8a468b265a546d2f_jpg.rf.b2174eb7d6ef068f6015facd5dd8723f.jpg
train__8b87707ea2f54186_jpg.jpg,train__8b87707ea2f54186_jpg.txt,train,8b87707ea2f54186_jpg.rf.f76c96c64a5d61324541337b00409b53,8b87707ea2f54186_jpg.rf.f76c96c64a5d61324541337b00409b53.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/8b87707ea2f54186_jpg.rf.f76c96c64a5d61324541337b00409b53.jpg
train__90413a4861a9bcff_jpg.jpg,train__90413a4861a9bcff_jpg.txt,train,90413a4861a9bcff_jpg.rf.30aa567c28402b9f6901578e988b0c7d,90413a4861a9bcff_jpg.rf.30aa567c28402b9f6901578e988b0c7d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/90413a4861a9bcff_jpg.rf.30aa567c28402b9f6901578e988b0c7d.jpg
train__90_jpg.jpg,train__90_jpg.txt,train,90_jpg.rf.8b8bff521bdcf59c8bd78e23095ff41a,90_jpg.rf.8b8bff521bdcf59c8bd78e23095ff41a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/90_jpg.rf.8b8bff521bdcf59c8bd78e23095ff41a.jpg
train__918ab237cac8831b_jpg.jpg,train__918ab237cac8831b_jpg.txt,train,918ab237cac8831b_jpg.rf.aef3b6a6e6d750a88f7552912cc9322b,918ab237cac8831b_jpg.rf.aef3b6a6e6d750a88f7552912cc9322b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/918ab237cac8831b_jpg.rf.aef3b6a6e6d750a88f7552912cc9322b.jpg
train__95a8fc8c-69_jpeg_jpg.jpg,train__95a8fc8c-69_jpeg_jpg.txt,train,95a8fc8c-69_jpeg_jpg.rf.f7ed896a9879ecf08801b5f4c07e2443,95a8fc8c-69_jpeg_jpg.rf.f7ed896a9879ecf08801b5f4c07e2443.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/95a8fc8c-69_jpeg_jpg.rf.f7ed896a9879ecf08801b5f4c07e2443.jpg
train__97_png_jpg.jpg,train__97_png_jpg.txt,train,97_png_jpg.rf.941858b653f4aa5e79d8664b18e601b3,97_png_jpg.rf.941858b653f4aa5e79d8664b18e601b3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/97_png_jpg.rf.941858b653f4aa5e79d8664b18e601b3.jpg
train__9913861094_s-l1600209_jpg.jpg,train__9913861094_s-l1600209_jpg.txt,train,9913861094_s-l1600209_jpg.rf.440827c9dc1120b11fae383b041c22d1,9913861094_s-l1600209_jpg.rf.440827c9dc1120b11fae383b041c22d1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/9913861094_s-l1600209_jpg.rf.440827c9dc1120b11fae383b041c22d1.jpg
train__9efbe681239880d2_jpg.jpg,train__9efbe681239880d2_jpg.txt,train,9efbe681239880d2_jpg.rf.686da3dffc906865e3059aed50fbb847,9efbe681239880d2_jpg.rf.686da3dffc906865e3059aed50fbb847.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/9efbe681239880d2_jpg.rf.686da3dffc906865e3059aed50fbb847.jpg
train__CAR00211_jpg.jpg,train__CAR00211_jpg.txt,train,CAR00211_jpg.rf.427c1a9edaedcb5e0917f3fd13010bb5,CAR00211_jpg.rf.427c1a9edaedcb5e0917f3fd13010bb5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/CAR00211_jpg.rf.427c1a9edaedcb5e0917f3fd13010bb5.jpg
train__CAR00280_jpg.jpg,train__CAR00280_jpg.txt,train,CAR00280_jpg.rf.15c52dac692489247f371f36e974484e,CAR00280_jpg.rf.15c52dac692489247f371f36e974484e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/CAR00280_jpg.rf.15c52dac692489247f371f36e974484e.jpg
train__DatasetWeapons_1011_png.jpg,train__DatasetWeapons_1011_png.txt,train,DatasetWeapons_1011_png.rf.88cb63834c3de327744b5b509c192c71,DatasetWeapons_1011_png.rf.88cb63834c3de327744b5b509c192c71.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1011_png.rf.88cb63834c3de327744b5b509c192c71.jpg
train__DatasetWeapons_1190_png.jpg,train__DatasetWeapons_1190_png.txt,train,DatasetWeapons_1190_png.rf.cac039df5c0f6a9a2aba72486dbdd994,DatasetWeapons_1190_png.rf.cac039df5c0f6a9a2aba72486dbdd994.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1190_png.rf.cac039df5c0f6a9a2aba72486dbdd994.jpg
train__DatasetWeapons_1215_png.jpg,train__DatasetWeapons_1215_png.txt,train,DatasetWeapons_1215_png.rf.f312ba322abfcdd341833e42ac9b1e72,DatasetWeapons_1215_png.rf.f312ba322abfcdd341833e42ac9b1e72.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1215_png.rf.f312ba322abfcdd341833e42ac9b1e72.jpg
train__DatasetWeapons_1293_png.jpg,train__DatasetWeapons_1293_png.txt,train,DatasetWeapons_1293_png.rf.a4d3318f68ecdb6b2685d4fe4f34baaa,DatasetWeapons_1293_png.rf.a4d3318f68ecdb6b2685d4fe4f34baaa.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1293_png.rf.a4d3318f68ecdb6b2685d4fe4f34baaa.jpg
train__DatasetWeapons_1486_png.jpg,train__DatasetWeapons_1486_png.txt,train,DatasetWeapons_1486_png.rf.7a7982fcef6621cef98a4a8c8924676f,DatasetWeapons_1486_png.rf.7a7982fcef6621cef98a4a8c8924676f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1486_png.rf.7a7982fcef6621cef98a4a8c8924676f.jpg
train__DatasetWeapons_1706_png.jpg,train__DatasetWeapons_1706_png.txt,train,DatasetWeapons_1706_png.rf.2a0a067f08d0fd4a367b838cae88c621,DatasetWeapons_1706_png.rf.2a0a067f08d0fd4a367b838cae88c621.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_1706_png.rf.2a0a067f08d0fd4a367b838cae88c621.jpg
train__DatasetWeapons_2097_png.jpg,train__DatasetWeapons_2097_png.txt,train,DatasetWeapons_2097_png.rf.beb2b744198aa78fa363d747be45ec94,DatasetWeapons_2097_png.rf.beb2b744198aa78fa363d747be45ec94.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2097_png.rf.beb2b744198aa78fa363d747be45ec94.jpg
train__DatasetWeapons_2190_png.jpg,train__DatasetWeapons_2190_png.txt,train,DatasetWeapons_2190_png.rf.d15e731958d85ae4c4be11b18929c88f,DatasetWeapons_2190_png.rf.d15e731958d85ae4c4be11b18929c88f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2190_png.rf.d15e731958d85ae4c4be11b18929c88f.jpg
train__DatasetWeapons_2212_png.jpg,train__DatasetWeapons_2212_png.txt,train,DatasetWeapons_2212_png.rf.907d5ee96bc55c8f702ffb027051adc5,DatasetWeapons_2212_png.rf.907d5ee96bc55c8f702ffb027051adc5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2212_png.rf.907d5ee96bc55c8f702ffb027051adc5.jpg
train__DatasetWeapons_2223_png.jpg,train__DatasetWeapons_2223_png.txt,train,DatasetWeapons_2223_png.rf.c78eb865b02e3d995f25305284fb24cc,DatasetWeapons_2223_png.rf.c78eb865b02e3d995f25305284fb24cc.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2223_png.rf.c78eb865b02e3d995f25305284fb24cc.jpg
train__DatasetWeapons_2376_png.jpg,train__DatasetWeapons_2376_png.txt,train,DatasetWeapons_2376_png.rf.32413a9f92161f8b7c970a76f847032f,DatasetWeapons_2376_png.rf.32413a9f92161f8b7c970a76f847032f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2376_png.rf.32413a9f92161f8b7c970a76f847032f.jpg
train__DatasetWeapons_2378_png.jpg,train__DatasetWeapons_2378_png.txt,train,DatasetWeapons_2378_png.rf.639481c4a611f205817d33180a4339b3,DatasetWeapons_2378_png.rf.639481c4a611f205817d33180a4339b3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2378_png.rf.639481c4a611f205817d33180a4339b3.jpg
train__DatasetWeapons_2386_png.jpg,train__DatasetWeapons_2386_png.txt,train,DatasetWeapons_2386_png.rf.14b87b3bffd7d3e77cd6f23eea78593a,DatasetWeapons_2386_png.rf.14b87b3bffd7d3e77cd6f23eea78593a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2386_png.rf.14b87b3bffd7d3e77cd6f23eea78593a.jpg
train__DatasetWeapons_2810_png.jpg,train__DatasetWeapons_2810_png.txt,train,DatasetWeapons_2810_png.rf.578ae8c9efbe12043b9ceb6fe11d556e,DatasetWeapons_2810_png.rf.578ae8c9efbe12043b9ceb6fe11d556e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2810_png.rf.578ae8c9efbe12043b9ceb6fe11d556e.jpg
train__DatasetWeapons_2846_png.jpg,train__DatasetWeapons_2846_png.txt,train,DatasetWeapons_2846_png.rf.9cf94c249089fb59b56af675ba26db1b,DatasetWeapons_2846_png.rf.9cf94c249089fb59b56af675ba26db1b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2846_png.rf.9cf94c249089fb59b56af675ba26db1b.jpg
train__DatasetWeapons_2988_png.jpg,train__DatasetWeapons_2988_png.txt,train,DatasetWeapons_2988_png.rf.a4a34f4bb8ff51998e90a1ec833d6083,DatasetWeapons_2988_png.rf.a4a34f4bb8ff51998e90a1ec833d6083.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_2988_png.rf.a4a34f4bb8ff51998e90a1ec833d6083.jpg
train__DatasetWeapons_3027_png.jpg,train__DatasetWeapons_3027_png.txt,train,DatasetWeapons_3027_png.rf.8a6f07ffbbaaf863ca8e6de973b10fc1,DatasetWeapons_3027_png.rf.8a6f07ffbbaaf863ca8e6de973b10fc1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_3027_png.rf.8a6f07ffbbaaf863ca8e6de973b10fc1.jpg
train__DatasetWeapons_3287_png.jpg,train__DatasetWeapons_3287_png.txt,train,DatasetWeapons_3287_png.rf.99470aa1efdc7eb9260d852dcd90f65f,DatasetWeapons_3287_png.rf.99470aa1efdc7eb9260d852dcd90f65f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_3287_png.rf.99470aa1efdc7eb9260d852dcd90f65f.jpg
train__DatasetWeapons_3289_png.jpg,train__DatasetWeapons_3289_png.txt,train,DatasetWeapons_3289_png.rf.ca45dd8d928a3f9f9e59a0b4c91df750,DatasetWeapons_3289_png.rf.ca45dd8d928a3f9f9e59a0b4c91df750.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_3289_png.rf.ca45dd8d928a3f9f9e59a0b4c91df750.jpg
train__DatasetWeapons_364_png.jpg,train__DatasetWeapons_364_png.txt,train,DatasetWeapons_364_png.rf.68ced1b76b07936016f0f57b368f46aa,DatasetWeapons_364_png.rf.68ced1b76b07936016f0f57b368f46aa.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_364_png.rf.68ced1b76b07936016f0f57b368f46aa.jpg
train__DatasetWeapons_384_png.jpg,train__DatasetWeapons_384_png.txt,train,DatasetWeapons_384_png.rf.998d57d69f681de8b825c4187f494433,DatasetWeapons_384_png.rf.998d57d69f681de8b825c4187f494433.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_384_png.rf.998d57d69f681de8b825c4187f494433.jpg
train__DatasetWeapons_4187_png.jpg,train__DatasetWeapons_4187_png.txt,train,DatasetWeapons_4187_png.rf.74d8f6d0f2d9a0fca40851170c0e159e,DatasetWeapons_4187_png.rf.74d8f6d0f2d9a0fca40851170c0e159e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4187_png.rf.74d8f6d0f2d9a0fca40851170c0e159e.jpg
train__DatasetWeapons_4190_png.jpg,train__DatasetWeapons_4190_png.txt,train,DatasetWeapons_4190_png.rf.cdd130643efbd9042f1456d925051e23,DatasetWeapons_4190_png.rf.cdd130643efbd9042f1456d925051e23.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4190_png.rf.cdd130643efbd9042f1456d925051e23.jpg
train__DatasetWeapons_4250_png.jpg,train__DatasetWeapons_4250_png.txt,train,DatasetWeapons_4250_png.rf.292b34b9bac2f02d7c048bf772a54dd7,DatasetWeapons_4250_png.rf.292b34b9bac2f02d7c048bf772a54dd7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4250_png.rf.292b34b9bac2f02d7c048bf772a54dd7.jpg
train__DatasetWeapons_4330_png.jpg,train__DatasetWeapons_4330_png.txt,train,DatasetWeapons_4330_png.rf.c15c83c819390a8536fc13469a98c514,DatasetWeapons_4330_png.rf.c15c83c819390a8536fc13469a98c514.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4330_png.rf.c15c83c819390a8536fc13469a98c514.jpg
train__DatasetWeapons_4533_png.jpg,train__DatasetWeapons_4533_png.txt,train,DatasetWeapons_4533_png.rf.184a142125c82f5102a1c2f25a8d5482,DatasetWeapons_4533_png.rf.184a142125c82f5102a1c2f25a8d5482.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4533_png.rf.184a142125c82f5102a1c2f25a8d5482.jpg
train__DatasetWeapons_4856_png.jpg,train__DatasetWeapons_4856_png.txt,train,DatasetWeapons_4856_png.rf.974f67bc796b7ed0e88512fb2aa17861,DatasetWeapons_4856_png.rf.974f67bc796b7ed0e88512fb2aa17861.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_4856_png.rf.974f67bc796b7ed0e88512fb2aa17861.jpg
train__DatasetWeapons_5030_png.jpg,train__DatasetWeapons_5030_png.txt,train,DatasetWeapons_5030_png.rf.f32f5b662c32040da660da6f40f451b3,DatasetWeapons_5030_png.rf.f32f5b662c32040da660da6f40f451b3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_5030_png.rf.f32f5b662c32040da660da6f40f451b3.jpg
train__DatasetWeapons_513_png.jpg,train__DatasetWeapons_513_png.txt,train,DatasetWeapons_513_png.rf.e3c967790ec7af604610dcc129a6c116,DatasetWeapons_513_png.rf.e3c967790ec7af604610dcc129a6c116.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_513_png.rf.e3c967790ec7af604610dcc129a6c116.jpg
train__DatasetWeapons_518_png.jpg,train__DatasetWeapons_518_png.txt,train,DatasetWeapons_518_png.rf.7c1e58237605c8d578aa7feaf7666886,DatasetWeapons_518_png.rf.7c1e58237605c8d578aa7feaf7666886.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_518_png.rf.7c1e58237605c8d578aa7feaf7666886.jpg
train__DatasetWeapons_5213_png.jpg,train__DatasetWeapons_5213_png.txt,train,DatasetWeapons_5213_png.rf.36217faeedde1e7b4577e56f8a2343b6,DatasetWeapons_5213_png.rf.36217faeedde1e7b4577e56f8a2343b6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_5213_png.rf.36217faeedde1e7b4577e56f8a2343b6.jpg
train__DatasetWeapons_5307_png.jpg,train__DatasetWeapons_5307_png.txt,train,DatasetWeapons_5307_png.rf.089ba458811eca366a9b39670ea8368c,DatasetWeapons_5307_png.rf.089ba458811eca366a9b39670ea8368c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_5307_png.rf.089ba458811eca366a9b39670ea8368c.jpg
train__DatasetWeapons_5575_png.jpg,train__DatasetWeapons_5575_png.txt,train,DatasetWeapons_5575_png.rf.1ddd733ef305871b8afe61f5456d77f2,DatasetWeapons_5575_png.rf.1ddd733ef305871b8afe61f5456d77f2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_5575_png.rf.1ddd733ef305871b8afe61f5456d77f2.jpg
train__DatasetWeapons_5717_png.jpg,train__DatasetWeapons_5717_png.txt,train,DatasetWeapons_5717_png.rf.d7099f1abacba9d0e10579ec6fb770e3,DatasetWeapons_5717_png.rf.d7099f1abacba9d0e10579ec6fb770e3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/train/images/DatasetWeapons_5717_png.rf.d7099f1abacba9d0e10579ec6fb770e3.jpg
